Date,Close
10/18/2018 16:00:00,321.45
10/19/2018 16:00:00,313.1
10/22/2018 16:00:00,317.23
10/23/2018 16:00:00,313.8
10/24/2018 16:00:00,289.5
10/25/2018 16:00:00,298.14
10/26/2018 16:00:00,295.1
10/29/2018 16:00:00,292.25
10/30/2018 16:00:00,303.75
10/31/2018 16:00:00,311.15
11/1/2018 16:00:00,312.74
11/2/2018 16:00:00,328.1
11/5/2018 16:00:00,324.14
11/6/2018 16:00:00,322.73
11/7/2018 16:00:00,342.68
11/8/2018 16:00:00,339.55
11/9/2018 16:00:00,329.25
11/12/2018 16:00:00,310.39
11/13/2018 16:00:00,311.18
11/14/2018 16:00:00,308.23
11/15/2018 16:00:00,319.51
11/16/2018 16:00:00,319.93
11/19/2018 16:00:00,301.59
11/20/2018 16:00:00,301.08
11/21/2018 16:00:00,309.88
11/23/2018 13:00:00,310.5
11/26/2018 16:00:00,316.79
11/27/2018 16:00:00,321.79
11/28/2018 16:00:00,334.33
11/29/2018 16:00:00,337.96
11/30/2018 16:00:00,337.5
12/3/2018 16:00:00,350.25
12/4/2018 16:00:00,334.21
12/6/2018 16:00:00,334.32
12/7/2018 16:00:00,321.41
12/10/2018 16:00:00,323.05
12/11/2018 16:00:00,328.9
12/12/2018 16:00:00,336.92
12/13/2018 16:00:00,334.62
12/14/2018 16:00:00,326.46
12/17/2018 16:00:00,310.89
12/18/2018 16:00:00,313.58
12/19/2018 16:00:00,303.4
12/20/2018 16:00:00,292.25
12/21/2018 16:00:00,278.86
12/24/2018 13:00:00,272.46
12/26/2018 16:00:00,293.35
12/27/2018 16:00:00,299.55
12/28/2018 16:00:00,298.23
12/31/2018 16:00:00,299.93
1/2/2019 16:00:00,294.52
1/3/2019 16:00:00,284.24
1/4/2019 16:00:00,302.69
1/7/2019 16:00:00,307.89
1/8/2019 16:00:00,293.75
1/9/2019 16:00:00,305.24
1/10/2019 16:00:00,309.77
1/11/2019 16:00:00,307.07
1/14/2019 16:00:00,299.19
1/15/2019 16:00:00,305.48
1/16/2019 16:00:00,305.63
1/17/2019 16:00:00,310.05
1/18/2019 16:00:00,312.75
1/22/2019 16:00:00,303.62
1/23/2019 16:00:00,302.29
1/24/2019 16:00:00,301.06
1/25/2019 16:00:00,293.88
1/28/2019 16:00:00,287.68
1/29/2019 16:00:00,285.26
1/30/2019 16:00:00,272.57
1/31/2019 16:00:00,279.79
2/1/2019 16:00:00,282.86
2/4/2019 16:00:00,281.04
2/5/2019 16:00:00,281.87
2/6/2019 16:00:00,284.18
2/7/2019 16:00:00,276.52
2/8/2019 16:00:00,284.1
2/11/2019 16:00:00,284.37
2/12/2019 16:00:00,292.2
2/13/2019 16:00:00,293.52
2/14/2019 16:00:00,292.47
2/15/2019 16:00:00,299.82
2/19/2019 16:00:00,302.26
2/20/2019 16:00:00,302.24
2/21/2019 16:00:00,296.88
2/22/2019 16:00:00,301.06
2/25/2019 16:00:00,304.74
2/26/2019 16:00:00,301.21
2/27/2019 16:00:00,309.16
2/28/2019 16:00:00,312.77
3/1/2019 16:00:00,321.18
3/4/2019 16:00:00,307.7
3/5/2019 16:00:00,303.8
3/6/2019 16:00:00,298.66
3/7/2019 16:00:00,292.06
3/8/2019 16:00:00,294.53
3/11/2019 16:00:00,300.18
3/12/2019 16:00:00,305.27
3/13/2019 16:00:00,308.27
3/14/2019 16:00:00,309.2
3/15/2019 16:00:00,309.84
3/18/2019 16:00:00,305.78
3/19/2019 16:00:00,310.7
3/20/2019 16:00:00,315.3
3/21/2019 16:00:00,319.21
3/22/2019 16:00:00,308.79
3/25/2019 16:00:00,303.71
3/26/2019 16:00:00,307.5
3/27/2019 16:00:00,302.07
3/28/2019 16:00:00,305.14
3/29/2019 16:00:00,310.69
4/1/2019 16:00:00,316.84
4/2/2019 16:00:00,316.1
4/3/2019 16:00:00,319.2
4/4/2019 16:00:00,315.02
4/5/2019 16:00:00,323.5
4/8/2019 16:00:00,323.61
4/9/2019 16:00:00,316.64
4/10/2019 16:00:00,324.86
4/11/2019 16:00:00,328.52
4/12/2019 16:00:00,338.37
4/15/2019 16:00:00,335.12
4/16/2019 16:00:00,329.5
4/17/2019 16:00:00,318.69
4/18/2019 16:00:00,319.03
4/22/2019 16:00:00,319.09
4/23/2019 16:00:00,322.06
4/24/2019 16:00:00,314.52
4/25/2019 16:00:00,319.2
4/26/2019 16:00:00,314.04
4/29/2019 16:00:00,312.04
4/30/2019 16:00:00,312
5/1/2019 16:00:00,310.12
5/2/2019 16:00:00,312.69
5/3/2019 16:00:00,325.52
5/6/2019 16:00:00,324.76
5/7/2019 16:00:00,320.51
5/8/2019 16:00:00,319.43
5/9/2019 16:00:00,317.37
5/10/2019 16:00:00,315.81
5/13/2019 16:00:00,300.87
5/14/2019 16:00:00,304.56
5/15/2019 16:00:00,306.58
5/16/2019 16:00:00,309.85
5/17/2019 16:00:00,307.63
5/20/2019 16:00:00,300.59
5/21/2019 16:00:00,306.47
5/22/2019 16:00:00,312.83
5/23/2019 16:00:00,308.97
5/24/2019 16:00:00,312.45
5/28/2019 16:00:00,313
5/29/2019 16:00:00,308.28
5/30/2019 16:00:00,311.2
5/31/2019 16:00:00,306.91
6/3/2019 16:00:00,303.72
6/4/2019 16:00:00,313.83
6/5/2019 16:00:00,318.14
6/6/2019 16:00:00,318.56
6/7/2019 16:00:00,335.49
6/10/2019 16:00:00,337.12
6/11/2019 16:00:00,335.89
6/12/2019 16:00:00,339.15
6/13/2019 16:00:00,341.28
6/14/2019 16:00:00,344
6/17/2019 16:00:00,351.11
6/18/2019 16:00:00,347.85
6/19/2019 16:00:00,351.94
6/20/2019 16:00:00,358.57
6/21/2019 16:00:00,361.56
6/24/2019 16:00:00,357.74
6/25/2019 16:00:00,358.08
6/26/2019 16:00:00,356.37
6/27/2019 16:00:00,356.5
6/28/2019 16:00:00,368.15
7/1/2019 16:00:00,370.67
7/2/2019 16:00:00,371.37
7/3/2019 13:00:00,377.82
7/5/2019 16:00:00,378.23
7/8/2019 16:00:00,375.12
7/9/2019 16:00:00,377.24
7/10/2019 16:00:00,372.7
7/11/2019 16:00:00,363.66
7/12/2019 16:00:00,305.05
7/15/2019 16:00:00,302.29
7/16/2019 16:00:00,302.3
7/17/2019 16:00:00,302.9
7/18/2019 16:00:00,298.55
7/19/2019 16:00:00,293.2
7/22/2019 16:00:00,298.28
7/23/2019 16:00:00,304.64
7/24/2019 16:00:00,304.01
7/25/2019 16:00:00,298.6
7/26/2019 16:00:00,300.9
7/29/2019 16:00:00,304.41
7/30/2019 16:00:00,299.96
7/31/2019 16:00:00,299.38
8/1/2019 16:00:00,301.66
8/2/2019 16:00:00,297.38
8/5/2019 16:00:00,289.06
8/6/2019 16:00:00,291.94
8/7/2019 16:00:00,292.87
8/8/2019 16:00:00,298.44
8/9/2019 16:00:00,294
8/12/2019 16:00:00,290.34
8/13/2019 16:00:00,293.99
8/14/2019 16:00:00,285.07
8/15/2019 16:00:00,284.77
8/16/2019 16:00:00,286.17
8/19/2019 16:00:00,288.65
8/20/2019 16:00:00,284.65
8/21/2019 16:00:00,290.5
8/22/2019 16:00:00,288.58
8/23/2019 16:00:00,279.44
8/26/2019 16:00:00,282.28
8/27/2019 16:00:00,285.02
8/28/2019 16:00:00,281.62
8/29/2019 16:00:00,285.06
8/30/2019 16:00:00,281.34
9/3/2019 16:00:00,272.18
9/4/2019 16:00:00,271.71
9/5/2019 16:00:00,271.78
9/6/2019 16:00:00,270
9/9/2019 16:00:00,266.84
9/10/2019 16:00:00,276.04
9/11/2019 16:00:00,289.66
9/12/2019 16:00:00,297.52
9/13/2019 16:00:00,300.91
9/16/2019 16:00:00,300.89
9/17/2019 16:00:00,298.27
9/18/2019 16:00:00,303.01
9/19/2019 16:00:00,305.2
9/20/2019 16:00:00,309.57
9/23/2019 16:00:00,305.83
9/24/2019 16:00:00,295.28
9/25/2019 16:00:00,300.15
9/26/2019 16:00:00,298.68
9/27/2019 16:00:00,301.28
9/30/2019 16:00:00,304.22
10/1/2019 16:00:00,296.02
10/2/2019 16:00:00,288.29
10/3/2019 16:00:00,297
10/4/2019 16:00:00,302.34
10/7/2019 16:00:00,301.63
10/8/2019 16:00:00,288.36
10/9/2019 16:00:00,296.96
10/10/2019 16:00:00,298.18
10/11/2019 16:00:00,302.58
10/14/2019 16:00:00,310.31
10/15/2019 16:00:00,312.17
10/16/2019 16:00:00,309.67
10/17/2019 16:00:00,310.55
10/18/2019 16:00:00,309.44
10/21/2019 16:00:00,313.83
10/22/2019 16:00:00,309.05
10/23/2019 16:00:00,312.59
10/24/2019 16:00:00,315.5
10/25/2019 16:00:00,290.64
10/28/2019 16:00:00,304.06
10/29/2019 16:00:00,301.79
10/30/2019 16:00:00,296.51
10/31/2019 16:00:00,295.52
11/1/2019 16:00:00,300.45
11/4/2019 16:00:00,303.68
11/5/2019 16:00:00,300.87
11/6/2019 16:00:00,297.25
11/7/2019 16:00:00,297.25
11/8/2019 16:00:00,293.39
11/11/2019 16:00:00,295
11/12/2019 16:00:00,295.73
11/13/2019 16:00:00,298.22
11/14/2019 16:00:00,298.44
11/15/2019 16:00:00,305.99
11/18/2019 16:00:00,306.67
11/19/2019 16:00:00,311.01
11/20/2019 16:00:00,314.91
11/21/2019 16:00:00,312.85
11/22/2019 16:00:00,315.62
11/25/2019 16:00:00,317.23
11/26/2019 16:00:00,319.41
11/27/2019 16:00:00,320.94
11/29/2019 13:00:00,320.76
12/2/2019 16:00:00,319.67
12/3/2019 16:00:00,322.97
12/4/2019 16:00:00,319.68
12/5/2019 16:00:00,319.81
12/6/2019 16:00:00,326.47
12/9/2019 16:00:00,326.59
12/10/2019 16:00:00,326.94
12/11/2019 16:00:00,320.57
12/12/2019 16:00:00,321.99
12/13/2019 16:00:00,324.72
12/16/2019 16:00:00,327.74
12/17/2019 16:00:00,323.45
12/18/2019 16:00:00,325.23
12/19/2019 16:00:00,325.2
12/20/2019 16:00:00,330.14
12/23/2019 16:00:00,334.02
12/24/2019 13:00:00,335.49
12/26/2019 16:00:00,331.34
12/27/2019 16:00:00,332.29
12/30/2019 16:00:00,328.14
12/31/2019 16:00:00,331.74
1/2/2020 16:00:00,327
1/3/2020 16:00:00,322.73
1/6/2020 16:00:00,325.53
1/7/2020 16:00:00,329.69
1/8/2020 16:00:00,332.16
1/9/2020 16:00:00,334.6
1/10/2020 16:00:00,335.53
1/13/2020 16:00:00,323.15
1/14/2020 16:00:00,317.11
1/15/2020 16:00:00,320.39
1/16/2020 16:00:00,325.96
1/17/2020 16:00:00,324.72
1/21/2020 16:00:00,328.33
1/22/2020 16:00:00,331
1/23/2020 16:00:00,327
1/24/2020 16:00:00,319.58
1/27/2020 16:00:00,313.92
1/28/2020 16:00:00,314.28
1/29/2020 16:00:00,313.3
1/30/2020 16:00:00,296
1/31/2020 16:00:00,290.07
2/3/2020 16:00:00,293.41
2/4/2020 16:00:00,296
2/5/2020 16:00:00,300.35
2/6/2020 16:00:00,301.23
2/7/2020 16:00:00,294.3
2/10/2020 16:00:00,294.41
2/11/2020 16:00:00,296
2/12/2020 16:00:00,293.28
2/13/2020 16:00:00,291.38
2/14/2020 16:00:00,298.92
2/18/2020 16:00:00,299.92
2/19/2020 16:00:00,303.2
2/20/2020 16:00:00,300.46
2/21/2020 16:00:00,295.94
2/24/2020 16:00:00,281.12
2/25/2020 16:00:00,269.95
2/26/2020 16:00:00,274.7
2/27/2020 16:00:00,259.93
2/28/2020 16:00:00,265.67
3/2/2020 16:00:00,278.28
3/3/2020 16:00:00,273
3/4/2020 16:00:00,282.13
3/5/2020 16:00:00,276.02
3/6/2020 16:00:00,274.42
3/9/2020 16:00:00,259.8
3/10/2020 16:00:00,268.15
3/11/2020 16:00:00,246.01
3/12/2020 16:00:00,223.28
3/13/2020 16:00:00,233.33
3/16/2020 16:00:00,211.02
3/17/2020 16:00:00,225.76
3/18/2020 16:00:00,209.2
3/19/2020 16:00:00,224.8
3/20/2020 16:00:00,242
3/23/2020 16:00:00,237.76
3/24/2020 16:00:00,254.18
3/25/2020 16:00:00,248.32
3/26/2020 16:00:00,274.42
3/27/2020 16:00:00,269.05
3/30/2020 16:00:00,276.23
3/31/2020 16:00:00,273.12
4/1/2020 16:00:00,256.46
4/2/2020 16:00:00,272.99
4/3/2020 16:00:00,263.5
4/6/2020 16:00:00,278.01
4/7/2020 16:00:00,280.64
4/8/2020 16:00:00,280.99
4/9/2020 16:00:00,287.62
4/13/2020 16:00:00,289.45
4/14/2020 16:00:00,297.88
4/15/2020 16:00:00,294.29
4/16/2020 16:00:00,303.5
4/17/2020 16:00:00,316.36
4/20/2020 16:00:00,322.88
4/21/2020 16:00:00,310.4
4/22/2020 16:00:00,311.56
4/23/2020 16:00:00,312.71
4/24/2020 16:00:00,309.07
4/27/2020 16:00:00,314.58
4/28/2020 16:00:00,313.79
4/29/2020 16:00:00,317.45
4/30/2020 16:00:00,319.03
5/1/2020 16:00:00,305.88
5/4/2020 16:00:00,308.2
5/5/2020 16:00:00,310.25
5/6/2020 16:00:00,315.04
5/7/2020 16:00:00,313.36
5/8/2020 16:00:00,309.87
5/11/2020 16:00:00,320.31
5/12/2020 16:00:00,321.55
5/13/2020 16:00:00,323.39
5/14/2020 16:00:00,322.99
5/15/2020 16:00:00,335
5/18/2020 16:00:00,344.14
5/19/2020 16:00:00,342.55
5/20/2020 16:00:00,357.73
5/21/2020 16:00:00,349.42
5/22/2020 16:00:00,354.7
5/26/2020 16:00:00,354.41
5/27/2020 16:00:00,363.82
5/28/2020 16:00:00,373.01
5/29/2020 16:00:00,363.05
6/1/2020 16:00:00,365.41
6/2/2020 16:00:00,366.05
6/3/2020 16:00:00,358.32
6/4/2020 16:00:00,358.4
6/5/2020 16:00:00,354.11
6/8/2020 16:00:00,358.81
6/9/2020 16:00:00,357.78
6/10/2020 16:00:00,359.05
6/11/2020 16:00:00,336.92
6/12/2020 16:00:00,341.61
6/15/2020 16:00:00,348.43
6/16/2020 16:00:00,355.04
6/17/2020 16:00:00,360.66
6/18/2020 16:00:00,362.92
6/19/2020 16:00:00,368.77
6/22/2020 16:00:00,360.48
6/23/2020 16:00:00,367
6/24/2020 16:00:00,358.94
6/25/2020 16:00:00,366.25
